# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 220, mean observations per image: 0
48 -0.5679366724 0.2505400022 0.7832702219 -0.03413799834 1.319176878 0.1063080869 -2.847807328 3 frontright_fisheye_image/00009.jpg

49 0.5437228758 0.6908381491 -0.3720759207 0.2977710452 -2.352883404 0.6063241905 -1.503811663 4 left_fisheye_image/00009.jpg

50 -0.5339534894 0.6955968698 -0.3794518544 -0.2950507686 -2.362911677 0.101264631 1.426822992 5 right_fisheye_image/00009.jpg

51 0.5956490834 0.7753838906 0.1711313775 -0.1212272382 -1.926201419 -0.3915878825 2.221164741 1 back_fisheye_image/00010.jpg

52 -0.3123826409 0.5687449095 0.6015192863 -0.4659622965 1.429699301 -3.070901319 -1.325550674 2 frontleft_fisheye_image/00010.jpg

53 -0.5612369431 0.3242030986 0.7565157679 -0.08711680355 1.449635581 -0.1613595804 -3.323219592 3 frontright_fisheye_image/00010.jpg

54 0.5131651896 0.6527067607 -0.4366482974 0.3463721079 -2.64861384 0.7271063707 -1.974020538 4 left_fisheye_image/00010.jpg

55 -0.5017669925 0.6571695748 -0.4424222925 -0.3473046938 -2.65989276 0.2069402362 1.915786238 5 right_fisheye_image/00010.jpg

56 0.6054220009 0.7862485337 0.1032164338 -0.0679986165 -2.411691039 -0.4442274103 2.391371643 1 back_fisheye_image/00011.jpg

57 -0.2626937838 0.6175148646 0.5523162718 -0.4945847792 1.5430211 -3.549618498 -1.164416571 2 frontleft_fisheye_image/00011.jpg

58 -0.5457031423 0.3936343893 0.7271680208 -0.1359658694 1.544259245 -0.5498631527 -3.658299633 3 frontright_fisheye_image/00011.jpg

59 0.4791132694 0.6098941392 -0.4985026847 0.3872656548 -2.702365131 0.9019954467 -2.459483697 4 left_fisheye_image/00011.jpg

60 -0.4718942409 0.6167017238 -0.4941665188 -0.3908890649 -2.696116401 0.2931681658 2.377535428 5 right_fisheye_image/00011.jpg

61 0.5878217256 0.7798150204 -0.1612243041 0.1426915441 -3.846781977 -0.09992368673 0.7805605811 1 back_fisheye_image/00012.jpg

62 -0.08280152173 0.7728148385 0.2958819815 -0.5552972054 0.7065528154 -3.994656012 0.9274329077 2 frontleft_fisheye_image/00012.jpg

