# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 310, mean observations per image: 0
14 0.6003221721 0.7764969659 -0.1492248231 0.1199904322 -1.752574967 0.4172501207 -0.5220352047 4 left_fisheye_image/00002.jpg

15 -0.6043278782 0.772908931 -0.1512425019 -0.120520976 -1.763416658 -0.1874681243 0.4573247525 5 right_fisheye_image/00002.jpg

16 0.5329682173 0.6859345567 0.3978897241 -0.2951650907 -0.8390282658 -0.1718839411 1.609599402 1 back_fisheye_image/00003.jpg

17 -0.4398460297 0.3566659804 0.7485891821 -0.344875463 1.190945091 -1.790107315 -1.365226243 2 frontleft_fisheye_image/00003.jpg

18 -0.5605185801 0.08060826156 0.8196107294 0.08694528029 1.198525972 0.4268297832 -2.191122029 3 frontright_fisheye_image/00003.jpg

19 0.5944475664 0.7564194053 -0.2136309641 0.1697751018 -1.930724687 0.5023190557 -0.8519063748 4 left_fisheye_image/00003.jpg

20 -0.5871279798 0.7578908815 -0.2224188156 -0.1772343577 -1.904226635 -0.1010606772 0.825148631 5 right_fisheye_image/00003.jpg

21 0.6031649244 0.7888823049 0.09550599054 -0.06881416082 -2.004606598 0.04616766624 0.7627881911 1 back_fisheye_image/00004.jpg

22 -0.2688085908 0.6152714171 0.55016388 -0.4964904128 0.8398209335 -2.408341568 -0.1211869176 2 frontleft_fisheye_image/00004.jpg

23 -0.5492210572 0.3827637428 0.7303501751 -0.1357820651 0.8506048501 -0.9199624382 -2.156668224 3 frontright_fisheye_image/00004.jpg

24 0.4783675448 0.6251456824 -0.488537347 0.3764154998 -1.153112736 0.8055356108 -1.927737889 4 left_fisheye_image/00004.jpg

25 -0.4869212787 0.6196871222 -0.4811383835 -0.383928893 -1.145092388 0.1422649646 1.864170883 5 right_fisheye_image/00004.jpg

26 0.3492323652 0.4522009923 0.6546898854 -0.4949062251 1.5655233 -0.0534053316 1.231166273 1 back_fisheye_image/00005.jpg

27 -0.5499582285 -0.0002429841183 0.8258065318 -0.1248577585 1.035859351 0.4606777817 -2.281204768 2 frontleft_fisheye_image/00005.jpg

28 -0.4671162061 -0.2914685816 0.7689223551 0.3249721953 1.02379839 2.310785356 -0.5650156697 3 frontright_fisheye_image/00005.jpg

29 0.6058957818 0.7737605885 0.1490794638 -0.1093625478 -1.497611884 -0.1045205926 1.545915904 4 left_fisheye_image/00005.jpg

30 -0.6023701176 0.7761221458 0.1470215843 0.1147576136 -1.478003536 -0.7106830762 -1.625464069 5 right_fisheye_image/00005.jpg

31 0.2246485325 0.2973059692 0.7377532438 -0.5629052751 1.896476838 0.2064477209 0.1990850202 1 back_fisheye_image/00006.jpg

32 -0.5683507643 -0.1888419772 0.800819524 -0.002050929319 0.5561029525 1.225888786 -1.604674183 2 frontleft_fisheye_image/00006.jpg

33 -0.3852118645 -0.4604394971 0.6835388456 0.415189036 0.5464964225 2.050075456 0.4061075063 3 frontright_fisheye_image/00006.jpg

34 0.5630717243 0.725060112 0.3173539448 -0.2377489034 -0.4418369471 -0.183278524 1.817315492 4 left_fisheye_image/00006.jpg

35 -0.5690250198 0.7200115077 0.3125855006 0.2451209099 -0.4071648834 -0.7487735287 -1.881600004 5 right_fisheye_image/00006.jpg

36 0.2253172087 0.2972806748 0.7351257826 -0.566079888 1.57036273 0.2293799262 0.1250355922 1 back_fisheye_image/00007.jpg

37 -0.5642045403 -0.1899784512 0.8034611218 -0.00562587356 0.5383339538 0.9916500318 -1.400596571 2 frontleft_fisheye_image/00007.jpg

38 -0.3814423273 -0.4577367051 0.6875179835 0.4150878005 0.5369632684 1.746074161 0.2762090941 3 frontright_fisheye_image/00007.jpg

39 0.5634239674 0.7258726672 0.3123519154 -0.2410364805 -0.3908558073 -0.09100056523 1.503665132 4 left_fisheye_image/00007.jpg

40 -0.567927561 0.7213682357 0.3151896504 0.2402948985 -0.3755174001 -0.6842921781 -1.562583256 5 right_fisheye_image/00007.jpg

41 0.2222643586 0.2995107513 0.7361613658 -0.5647639403 1.301113 0.1779483227 0.2628377984 1 back_fisheye_image/00008.jpg

42 -0.5675131868 -0.1899238619 0.8011357753 -0.006259306458 0.588138873 0.6892087952 -1.381487278 2 frontleft_fisheye_image/00008.jpg

43 -0.3839013468 -0.4609046876 0.6860292961 0.4117650177 0.5820602308 1.608325551 0.02908298671 3 frontright_fisheye_image/00008.jpg

44 0.5611933317 0.7271493433 0.3153174742 -0.2385178554 -0.5435104328 -0.04197049109 1.245960652 4 left_fisheye_image/00008.jpg

45 -0.5669404612 0.7217549165 0.3136545748 0.2434525861 -0.538792162 -0.6157046038 -1.311194216 5 right_fisheye_image/00008.jpg

46 0.2253340755 0.2966072085 0.7367747233 -0.564279829 1.097389465 0.1353519933 0.4614971876 1 back_fisheye_image/00009.jpg

47 -0.5652192619 -0.193113124 0.8019909541 -0.006709462701 0.6983970296 0.3661029319 -1.443904382 2 frontleft_fisheye_image/00009.jpg

48 -0.3796872208 -0.4613145552 0.6882685902 0.4114764189 0.7059073913 1.511179571 -0.3100272337 3 frontright_fisheye_image/00009.jpg

49 0.5589652694 0.7285594954 0.3132066412 -0.2421992759 -0.7987903979 0.02648260143 1.007400692 4 left_fisheye_image/00009.jpg

50 -0.569851234 0.7198423021 0.3152244378 0.2402710657 -0.8023329071 -0.5613178478 -1.069461513 5 right_fisheye_image/00009.jpg

51 0.6070959443 0.7945794774 0.006852613473 -0.005568678261 -1.453577715 0.2414190371 0.09657236997 1 back_fisheye_image/00010.jpg

52 -0.2127969565 0.671081829 0.4799938753 -0.5234238376 0.5315202257 -1.591476529 0.1728694406 2 frontleft_fisheye_image/00010.jpg

53 -0.5317321125 0.4596590662 0.6842047275 -0.1945209353 0.5473349803 -0.8106159582 -1.331137021 3 frontright_fisheye_image/00010.jpg

54 0.4378468493 0.5661107358 -0.5496206425 0.4309593029 -0.3992968052 0.6510804911 -1.423796804 4 left_fisheye_image/00010.jpg

55 -0.4393821427 0.5663225128 -0.5492882451 -0.4295399492 -0.3901686408 0.04703492532 1.347833767 5 right_fisheye_image/00010.jpg

56 0.6061514405 0.7953335156 0.001302545331 0.004830483455 -1.541897271 0.150814363 0.351090528 1 back_fisheye_image/00011.jpg

57 -0.2103376063 0.6785558979 0.4710641077 -0.522894436 0.626307249 -1.796986431 0.000697757687 2 frontleft_fisheye_image/00011.jpg

58 -0.5287039401 0.4752846644 0.6722244131 -0.2066179322 0.6278066005 -0.7781555634 -1.539777389 3 frontright_fisheye_image/00011.jpg

59 -0.428442962 -0.5530595643 0.5611368775 -0.4423654048 -0.6108896168 0.6608748454 -1.506977323 4 left_fisheye_image/00011.jpg

60 0.423845407 -0.5436099152 0.5702581178 0.4468210047 -0.5574666963 0.06720056388 1.441754791 5 right_fisheye_image/00011.jpg

61 0.498269618 0.6501844996 -0.4557106734 0.34830344 -1.218867833 0.7176718008 -1.69175536 1 back_fisheye_image/00012.jpg

62 0.131280441 0.8254666967 0.001433921426 -0.548970056 -0.2585142094 -0.5337001754 1.491022322 2 frontleft_fisheye_image/00012.jpg

63 -0.3171575966 0.7720271805 0.2917632778 -0.4671822783 -0.2830334755 -1.564305896 0.3038584289 3 frontright_fisheye_image/00012.jpg

64 -0.1058466819 -0.1413912805 0.7786142638 -0.6021335516 1.613496261 0.6080279364 -1.200990505 4 left_fisheye_image/00012.jpg

65 0.1080430194 -0.1416425567 0.773761579 0.6079120915 1.622489762 0.0009253437749 1.132208533 5 right_fisheye_image/00012.jpg

66 0.4979827247 0.649628978 -0.4562388799 0.3490579914 -1.245439646 0.8500064344 -2.195038269 1 back_fisheye_image/00013.jpg

67 0.1299541782 0.8258725464 0.0004096814664 -0.5486768456 -0.496359892 -0.3042594665 1.933378042 2 frontleft_fisheye_image/00013.jpg

68 -0.3194558014 0.7723075907 0.2894958908 -0.4665630776 -0.4908214403 -1.801412211 0.6417063879 3 frontright_fisheye_image/00013.jpg

69 -0.1065037582 -0.1405814034 0.7764974166 -0.6049343605 2.030879106 0.6037158131 -1.221846105 4 left_fisheye_image/00013.jpg

70 0.1083484823 -0.1419604551 0.7753158102 0.6057996617 2.061840988 0.01371097412 1.153697806 5 right_fisheye_image/00013.jpg

71 -0.235378307 -0.3060633463 0.7331779992 -0.5597966615 1.482264456 0.881178719 -2.326209215 1 back_fisheye_image/00014.jpg

72 0.4051758634 0.6975765524 -0.4414338437 -0.3928811969 -0.5423474431 2.114930266 0.5980108547 2 frontleft_fisheye_image/00014.jpg

73 -0.01851015237 0.808025532 -0.1690648869 -0.5640648703 -0.5528522973 0.4845641972 2.191950654 3 frontright_fisheye_image/00014.jpg

74 0.2339237336 0.2973674471 0.7294647565 -0.5698538912 2.154769453 -0.07189774268 1.466308021 4 left_fisheye_image/00014.jpg

75 -0.23391419 0.2955072568 0.7328650582 0.5664524864 2.17337723 -0.6617511127 -1.537518501 5 right_fisheye_image/00014.jpg

76 -0.1868066024 -0.2414664305 0.7537496378 -0.5819439317 1.544915012 0.81036536 -2.121644458 1 back_fisheye_image/00015.jpg

77 0.4355195883 0.6602633072 -0.4988446974 -0.3543007498 -0.4663806411 2.039147374 0.4080512923 2 frontleft_fisheye_image/00015.jpg

78 0.04711528619 0.7857344864 -0.2557433657 -0.5612457551 -0.4363230163 0.7155627676 2.008212456 3 frontright_fisheye_image/00015.jpg

79 0.2946825602 0.3786110662 0.6964286569 -0.5336693499 1.843500039 -0.1184677706 1.546287145 4 left_fisheye_image/00015.jpg

80 -0.3052446412 0.3844445133 0.6843917409 0.5391067336 1.817510822 -0.6685892623 -1.663152747 5 right_fisheye_image/00015.jpg

81 -0.04831426598 -0.0574049803 0.7906248506 -0.6076863875 1.874818862 0.6000144147 -1.34487767 1 back_fisheye_image/00016.jpg

82 -0.5089028305 -0.5257074038 0.6365975357 0.2437072266 -0.1270708505 1.950079226 -0.3845895301 2 frontleft_fisheye_image/00016.jpg

83 0.1689826578 0.7108905594 -0.4253065442 -0.5340354083 -0.121999319 1.329746694 1.558627682 3 frontright_fisheye_image/00016.jpg

84 0.4027701378 0.5259761818 0.5941996308 -0.4561272531 1.070248438 -0.2054927578 1.813300784 4 left_fisheye_image/00016.jpg

85 -0.4199925687 0.5268299797 0.5829959562 0.4540618127 1.027456328 -0.7317899208 -1.916087536 5 right_fisheye_image/00016.jpg

86 0.0984756022 0.1340571964 0.7840322587 -0.5980172582 1.844583951 0.3671522469 -0.48810227 1 back_fisheye_image/00017.jpg

87 -0.5546750366 -0.3557418357 0.742951144 0.1175029687 0.2475699101 1.51320394 -1.060097557 2 frontleft_fisheye_image/00017.jpg

88 0.2956114207 0.5880879092 -0.5791349538 -0.4810085282 0.2507661593 1.710291193 0.8559998277 3 frontright_fisheye_image/00017.jpg

89 0.5081238546 0.6559946213 0.4445040532 -0.3374868174 0.1418581962 -0.1902685648 1.74591426 4 left_fisheye_image/00017.jpg

90 -0.5131234648 0.6506332796 0.4401044533 0.3459605694 0.1629216996 -0.7125507776 -1.841558723 5 right_fisheye_image/00017.jpg

91 0.2254167376 0.3048919119 0.732475224 -0.5654275044 1.428464485 0.1723310116 0.1964738871 1 back_fisheye_image/00018.jpg

92 -0.5666964384 -0.1863329414 0.8024908452 -0.01198436403 0.5408671624 0.8233578591 -1.405930645 2 frontleft_fisheye_image/00018.jpg

93 -0.384979964 -0.4575642908 0.6900274077 0.4077836727 0.5338342416 1.69086174 0.1382891658 3 frontright_fisheye_image/00018.jpg

94 0.5601104297 0.7310795788 0.3100654455 -0.2359202735 -0.4683018501 -0.1007659747 1.377512927 4 left_fisheye_image/00018.jpg

95 -0.575112635 0.7329953542 0.2886319957 0.2205784186 -0.5321059437 -0.6217147863 -1.396218345 5 right_fisheye_image/00018.jpg

96 0.2684943129 0.3475146907 0.7133948002 -0.5460880907 1.181696987 0.07781089977 0.6309278042 1 back_fisheye_image/00019.jpg

97 -0.5612572276 -0.1292366833 0.8163713013 -0.04273292234 0.7485739066 0.4102639094 -1.616738865 2 frontleft_fisheye_image/00019.jpg

98 -0.4137783682 -0.3947583637 0.7229111917 0.3877534077 0.7864359476 1.696936561 -0.3867222982 3 frontright_fisheye_image/00019.jpg

99 0.586863332 0.745150047 0.2494672841 -0.1952150382 -0.9806305529 0.0005959781059 1.121086655 4 left_fisheye_image/00019.jpg

100 -0.5795750933 0.7504009092 0.2542538703 0.1906466787 -0.9663278988 -0.596348074 -1.19931143 5 right_fisheye_image/00019.jpg

101 0.3660511021 0.4587427764 0.6473590734 -0.4863002013 0.6408985767 -0.1089565333 1.374704672 1 back_fisheye_image/00020.jpg

102 -0.5421609489 0.01841662467 0.8301298715 -0.1288671017 1.086169639 -0.4060546688 -1.932055329 2 frontleft_fisheye_image/00020.jpg

103 -0.4756541228 -0.2526558585 0.7798955095 0.3188748452 1.125874572 1.582056149 -1.280495209 3 frontright_fisheye_image/00020.jpg

104 0.6224130358 0.7695448817 0.1110422519 -0.08984601416 -1.756897999 0.1484515732 0.5677432589 4 left_fisheye_image/00020.jpg

105 -0.5982169243 0.7914673503 0.102874437 0.07164352769 -1.801501616 -0.4493392565 -0.5805993327 5 right_fisheye_image/00020.jpg

106 0.6085621245 0.7934203939 -0.01039502221 0.005306845685 -2.142834711 0.2692030893 -0.05518970975 1 back_fisheye_image/00021.jpg

107 -0.2046721825 0.6776875224 0.4706534665 -0.5266253262 0.4804703598 -2.143734918 0.5851954591 2 frontleft_fisheye_image/00021.jpg

108 -0.5267619552 0.4700048181 0.6784860107 -0.2031601506 0.4921476013 -1.431924169 -1.601566007 3 frontright_fisheye_image/00021.jpg

109 -0.4305392303 -0.5585239963 0.55924784 -0.4358081805 -0.2892668124 0.8072248363 -2.075460825 4 left_fisheye_image/00021.jpg

110 -0.4391325143 0.5604665636 -0.5495740446 -0.4370448896 -0.3515270888 0.2000906911 1.985340164 5 right_fisheye_image/00021.jpg

111 0.5940882013 0.7744544608 0.1754208161 -0.1284797047 -1.677192764 -0.06857392997 1.099362983 1 back_fisheye_image/00022.jpg

112 -0.3183192359 0.5589636604 0.6095242512 -0.4633709935 0.9418278475 -2.27833247 -0.5436186324 2 frontleft_fisheye_image/00022.jpg

113 -0.5618290863 0.3086886296 0.7636635358 -0.07666428035 0.9523791226 -0.484311971 -2.232689055 3 frontright_fisheye_image/00022.jpg

114 0.518671815 0.6701244591 -0.4169572538 0.3287239057 -1.512325945 0.6652748024 -1.6080853 4 left_fisheye_image/00022.jpg

115 -0.5209608079 0.6694147672 -0.4170757721 -0.3263916458 -1.503913042 0.1098649321 1.516066535 5 right_fisheye_image/00022.jpg

116 0.5838699472 0.7630492694 0.2171565484 -0.1723215911 -1.485060749 -0.21234804 1.778691954 1 back_fisheye_image/00023.jpg

117 -0.3430370444 0.5158432842 0.6428301699 -0.450555951 1.274300073 -2.440747128 -1.17605857 2 frontleft_fisheye_image/00023.jpg

118 -0.5603332141 0.2587641916 0.7853122232 -0.04850252048 1.285715185 0.009256892766 -2.663331734 3 frontright_fisheye_image/00023.jpg

119 0.5347381023 0.6938302636 -0.3810612572 0.2957144661 -2.147772028 0.6539697113 -1.454042648 4 left_fisheye_image/00023.jpg

120 -0.5401129682 0.6905872842 -0.3761666026 -0.2997763693 -2.13877247 0.03979073304 1.37509828 5 right_fisheye_image/00023.jpg

121 0.5813415108 0.763855093 0.217262828 -0.1770997126 -1.500825093 -0.284672476 2.100293336 1 back_fisheye_image/00024.jpg

122 -0.3424023986 0.5073448256 0.6456520397 -0.4566128217 1.443825431 -2.592822779 -1.411989496 2 frontleft_fisheye_image/00024.jpg

123 -0.558958377 0.2522450888 0.78827363 -0.0506224481 1.440893826 0.1567231104 -2.930539488 3 frontright_fisheye_image/00024.jpg

124 0.5304112281 0.7003142623 -0.377845801 0.2923292899 -2.473071896 0.6619934764 -1.452626896 4 left_fisheye_image/00024.jpg

125 -0.5455892214 0.6890119613 -0.3737815382 -0.2964494565 -2.471870008 0.04283494805 1.386136595 5 right_fisheye_image/00024.jpg

126 0.5777031453 0.7626927384 0.2291897946 -0.1789717874 -1.412536105 -0.406529043 2.40735801 1 back_fisheye_image/00025.jpg

127 -0.3533297493 0.5067363896 0.6485424419 -0.4447122898 1.531538617 -2.690291151 -1.734063616 2 frontleft_fisheye_image/00025.jpg

128 -0.564353048 0.2455985969 0.7870979606 -0.04078929858 1.543283192 0.3945785826 -3.13713621 3 frontright_fisheye_image/00025.jpg

129 0.5389236831 0.7002682506 -0.3666116516 0.2911726945 -2.814809518 0.6006838692 -1.389343628 4 left_fisheye_image/00025.jpg

130 -0.5453791313 0.6962026334 -0.3682179715 -0.2868432009 -2.806890367 0.04926701568 1.292866639 5 right_fisheye_image/00025.jpg

131 0.5810254826 0.7602017054 0.2298839734 -0.1779216523 -1.486384425 -0.4793724223 2.722216694 1 back_fisheye_image/00026.jpg

132 -0.3513438751 0.5077328274 0.6501453191 -0.4428046087 1.687970233 -2.904251804 -1.966173095 2 frontleft_fisheye_image/00026.jpg

133 -0.5631990548 0.2475546985 0.7874408113 -0.03821602524 1.699289437 0.502806564 -3.430482592 3 frontright_fisheye_image/00026.jpg

134 0.5390765883 0.6998091587 -0.3693620011 0.2885052607 -3.183467503 0.632024837 -1.434570824 4 left_fisheye_image/00026.jpg

135 -0.5449643434 0.6961416695 -0.366265788 -0.2902585277 -3.176829821 0.03849721513 1.34697715 5 right_fisheye_image/00026.jpg

136 0.5815111813 0.7603716726 0.2293153923 -0.1763352386 -1.513434725 -0.6267475002 3.258831792 1 back_fisheye_image/00027.jpg

137 -0.3544930942 0.5047076892 0.6535965073 -0.4386529383 1.932406863 -3.140018877 -2.436589886 2 frontleft_fisheye_image/00027.jpg

138 -0.5611560765 0.2361773853 0.7927094033 -0.03059252195 1.987813374 0.8932943897 -3.849517797 3 frontright_fisheye_image/00027.jpg

139 0.5429800773 0.7061685179 -0.3600029882 0.2773021969 -3.770278907 0.6263973314 -1.308487294 4 left_fisheye_image/00027.jpg

140 -0.5499194316 0.7014291043 -0.3534685477 -0.2839820701 -3.758137474 -0.0209022686 1.235701598 5 right_fisheye_image/00027.jpg

141 0.5334559614 0.7038898133 0.3695667737 -0.2887633421 0.1018480354 -0.7990297441 3.81033731 1 back_fisheye_image/00028.jpg

142 -0.4301506047 0.3708875135 0.7346343614 -0.3711135468 2.130905802 -2.050573332 -3.638558087 2 frontleft_fisheye_image/00028.jpg

143 -0.5611086691 0.09193647966 0.8195475652 0.07103895778 2.159260095 2.419513575 -3.451656111 3 frontright_fisheye_image/00028.jpg

144 0.586386548 0.7562800987 -0.2270108946 0.18071326 -4.268487133 0.2128268648 0.129618088 4 left_fisheye_image/00028.jpg

145 -0.5885121577 0.7552100721 -0.2265847915 -0.1788030186 -4.255679955 -0.3479176711 -0.2298638788 5 right_fisheye_image/00028.jpg

146 0.5101140821 0.6795566306 0.4105959349 -0.3307527586 0.8195412661 -0.9371871352 4.307682566 1 back_fisheye_image/00029.jpg

147 -0.452239749 0.3154704497 0.7577818045 -0.3488901569 2.345539391 -1.673756577 -4.409205602 2 frontleft_fisheye_image/00029.jpg

148 -0.5464085767 0.01757366265 0.8312255952 0.1009596132 2.342655291 3.375051292 -3.412099602 3 frontright_fisheye_image/00029.jpg

149 0.5828864238 0.7848261164 -0.1674015026 0.1275465437 -4.776633505 -0.03513920345 0.9453112642 4 left_fisheye_image/00029.jpg

150 -0.6183220202 0.7615805811 -0.1479957344 -0.1255792995 -4.791724308 -0.5712089862 -1.212475057 5 right_fisheye_image/00029.jpg

151 0.4416186983 0.6007360416 0.5185753497 -0.418531648 2.527577547 -1.051405404 4.404955117 1 back_fisheye_image/00030.jpg

152 -0.5054149161 0.1770078731 0.7995157691 -0.2720266722 2.323301159 -0.2977874886 -5.402476065 2 frontleft_fisheye_image/00030.jpg

153 -0.5187578158 -0.1323861644 0.822556339 0.1917427994 2.269944511 4.9020955 -2.565361586 3 frontright_fisheye_image/00030.jpg

154 0.5922641655 0.8050334146 -0.02576499986 0.02192086744 -4.819195506 -0.5644212947 2.613972368 4 left_fisheye_image/00030.jpg

155 -0.6358483364 0.7716492142 -0.008796675572 -0.01330419957 -4.771045834 -0.8947262545 -2.948773536 5 right_fisheye_image/00030.jpg

156 0.4288234775 0.5582801711 0.5629016486 -0.4330997687 3.064995755 -1.015632392 4.765218497 1 back_fisheye_image/00031.jpg

157 -0.5171808164 0.1379487083 0.8148678861 -0.2224510848 2.578655698 0.05156300719 -5.90054125 2 frontleft_fisheye_image/00031.jpg

158 -0.5130077057 -0.1546058698 0.8108963074 0.2353025662 2.585071092 5.387854344 -2.639251709 3 frontright_fisheye_image/00031.jpg

159 0.6136879595 0.7895164428 0.006401652473 -0.003145450388 -5.254759717 -0.5009674781 2.98617526 4 left_fisheye_image/00031.jpg

160 -0.6172532788 0.786683202 0.01117706112 0.001732850387 -5.300039875 -1.088913549 -3.100598736 5 right_fisheye_image/00031.jpg

161 0.4312137265 0.556187822 0.5629961515 -0.4332956983 3.074109463 -1.146893231 5.413554725 1 back_fisheye_image/00032.jpg

162 -0.5150456915 0.1390027499 0.8163886612 -0.2211689966 2.920540544 -0.2726107794 -6.447489211 2 frontleft_fisheye_image/00032.jpg

163 -0.5105257129 -0.152989996 0.8122955338 0.2369251429 2.910288399 5.697539287 -3.114570217 3 frontright_fisheye_image/00032.jpg

164 0.6157888267 0.7878833091 0.0053226592 -0.003959975314 -5.968863748 -0.4745961078 3.001761442 4 left_fisheye_image/00032.jpg

165 -0.6131530272 0.7899026875 0.009819777569 0.0008254867033 -5.935854948 -1.128703064 -3.083501694 5 right_fisheye_image/00032.jpg

166 0.4313056993 0.5559975122 0.5623984727 -0.4342235809 3.093934672 -1.321091585 6.096011726 1 back_fisheye_image/00033.jpg

167 -0.5144600696 0.137736918 0.8169057007 -0.2214146661 3.203951771 -0.5456718994 -6.959503601 2 frontleft_fisheye_image/00033.jpg

168 -0.5098585682 -0.1535012127 0.8126826118 0.2367035922 3.214863276 6.055750401 -3.636834399 3 frontright_fisheye_image/00033.jpg

169 0.6142813812 0.7890492426 0.004154648513 -0.006512783854 -6.604599222 -0.4552513208 3.03529639 4 left_fisheye_image/00033.jpg

170 -0.6136454305 0.7895119151 0.0104979224 0.0001230597503 -6.640534366 -1.149016737 -3.101788854 5 right_fisheye_image/00033.jpg

171 0.430124493 0.5570139368 0.5616136703 -0.4351074351 3.095653308 -1.51069885 6.752701031 1 back_fisheye_image/00034.jpg

172 -0.5149961263 0.136906572 0.8162906498 -0.2229465308 3.483262292 -0.864646341 -7.499332318 2 frontleft_fisheye_image/00034.jpg

173 -0.5093583126 -0.1547393809 0.8131587312 0.2353353167 3.47443362 6.368750371 -4.116466144 3 frontright_fisheye_image/00034.jpg

174 0.6128525261 0.7901610985 0.004974673218 -0.005698450964 -7.288371783 -0.4811698536 3.032414005 4 left_fisheye_image/00034.jpg

175 -0.6159401332 0.7877137649 0.01116662905 0.0002886889754 -7.266148398 -1.148295842 -3.114714282 5 right_fisheye_image/00034.jpg

176 0.431300059 0.5569164334 0.5626774278 -0.4326874826 3.06339359 -1.653792661 7.289012387 1 back_fisheye_image/00035.jpg

177 -0.51499649 0.1391774854 0.8163273446 -0.2213998854 3.726461444 -1.151208741 -7.914026743 2 frontleft_fisheye_image/00035.jpg

178 -0.5111548491 -0.152693233 0.8115602079 0.2382761545 3.74025051 6.642774296 -4.586850995 3 frontright_fisheye_image/00035.jpg

179 0.616069877 0.7876557518 0.005006348032 -0.005591045849 -7.839350033 -0.4572825513 3.029201216 4 left_fisheye_image/00035.jpg

180 -0.6120966684 0.79071118 0.01057419912 0.00129797881 -7.861510728 -1.167047658 -3.107556945 5 right_fisheye_image/00035.jpg

181 0.4326856669 0.5557585326 0.5633571357 -0.4319077503 3.101520271 -1.77951153 7.858294604 1 back_fisheye_image/00036.jpg

182 -0.5140332938 0.1400868928 0.8172601014 -0.2196163972 4.003523927 -1.381610331 -8.37466085 2 frontleft_fisheye_image/00036.jpg

183 -0.5112229786 -0.152577244 0.8113785635 0.2388222717 3.997937669 6.957952174 -5.008909891 3 frontright_fisheye_image/00036.jpg

184 0.6163902409 0.7874034191 0.005212337655 -0.005635424318 -8.423440513 -0.4616603796 3.072350846 4 left_fisheye_image/00036.jpg

185 -0.6130880891 0.7899491837 0.00996442734 0.001998111252 -8.450163789 -1.162613757 -3.149887555 5 right_fisheye_image/00036.jpg

186 0.4289042356 0.5578003415 0.5646892164 -0.4313073436 3.142140339 -1.999663426 8.374186516 1 back_fisheye_image/00037.jpg

187 -0.5148443641 0.1396846718 0.8165534491 -0.2205990436 4.252750941 -1.655506771 -8.878696065 2 frontleft_fisheye_image/00037.jpg

188 -0.5107467768 -0.1523234953 0.8121171037 0.2374891422 4.244835226 7.243552352 -5.443750099 3 frontright_fisheye_image/00037.jpg

189 0.6154824175 0.7881201925 0.003906711839 -0.005717822569 -8.998647322 -0.4596409969 3.082735092 4 left_fisheye_image/00037.jpg

190 -0.6130353081 0.7899730049 0.01141485164 0.0002526146275 -9.022968399 -1.210910795 -3.169681489 5 right_fisheye_image/00037.jpg

191 0.4289953575 0.5575856017 0.5642064025 -0.4321254626 3.174446265 -2.150412049 8.981518247 1 back_fisheye_image/00038.jpg

