# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 140, mean observations per image: 0
38 -0.5649463466 0.7940823302 -0.2237293176 -0.01463115646 -1.778417124 0.3033467924 0.09393313299 3 frontright_fisheye_image/00007.jpg

39 -0.2005083765 -0.2564797484 0.7445796835 -0.5827654971 1.520388124 0.6359164966 -1.49434587 4 left_fisheye_image/00007.jpg

40 0.5810528361 0.7451507815 0.260610298 -0.1980156232 -1.525915279 -0.1050811652 1.395111716 5 right_fisheye_image/00007.jpg

41 0.5438908489 0.7135970622 -0.351069031 0.2677919208 -1.472959259 0.6281014781 -1.441725292 1 back_fisheye_image/00008.jpg

42 -0.3647563977 0.66856176 -0.4835696606 -0.431437512 -0.9114765527 0.1381045423 1.360457137 2 frontleft_fisheye_image/00008.jpg

43 -0.5620128736 0.7971482496 -0.2198580827 -0.01893730381 -1.563992883 0.1297621 -0.1585511966 3 frontright_fisheye_image/00008.jpg

44 -0.1992515443 -0.2577863899 0.746786073 -0.579789238 1.104581424 0.6327839679 -1.44358346 4 left_fisheye_image/00008.jpg

45 0.5828768526 0.7437448583 0.2605434023 -0.198028523 -1.110989848 -0.08928434787 1.357021708 5 right_fisheye_image/00008.jpg

46 0.5298183025 0.6895067264 -0.3897322086 0.3032850906 -1.378960615 0.5494949076 -1.176807021 1 back_fisheye_image/00009.jpg

47 -0.3306232631 0.6308188667 -0.5351223371 -0.4543125573 -0.887594057 0.05906770664 1.148578959 2 frontleft_fisheye_image/00009.jpg

48 -0.5588135296 0.7722904079 -0.2948681994 -0.06593716698 -1.351811323 0.07053372401 -0.1925029461 3 frontright_fisheye_image/00009.jpg

49 -0.1379246228 -0.1747043835 0.7696440975 -0.5984171956 1.033442524 0.5850664638 -1.25641427 4 left_fisheye_image/00009.jpg

50 0.6003087048 0.7677850307 0.1806267941 -0.1323237199 -1.043686324 -0.04107337467 1.169198507 5 right_fisheye_image/00009.jpg

51 0.4350488904 0.5745603657 0.5487237226 -0.4236922531 0.3919237941 -0.0116663392 0.8694230087 1 back_fisheye_image/00010.jpg

52 -0.5337384816 0.6808600634 0.4614076675 0.1966107111 -0.4054476719 -0.8297791165 -1.413968365 2 frontleft_fisheye_image/00010.jpg

53 -0.2137616451 0.4763027896 0.6736890271 0.523053254 1.124946583 -0.8283583685 -0.9717169626 3 frontright_fisheye_image/00010.jpg

54 0.6120033271 0.7906804051 -0.00905223769 0.0139456623 -1.174614848 0.1587871279 0.3187313508 4 left_fisheye_image/00010.jpg

55 0.008528887508 0.01127390789 0.7871982261 -0.6165380037 1.160082592 0.3560101914 -0.4192961798 5 right_fisheye_image/00010.jpg

56 0.5594827034 0.731563624 0.3071943655 -0.2396359539 -0.8470527898 0.04724028776 0.6776153812 1 back_fisheye_image/00011.jpg

57 -0.5664628104 0.8021968764 0.1884796955 -0.008686787173 -1.372690294 -0.7666694039 -0.6307639327 2 frontleft_fisheye_image/00011.jpg

58 -0.3837273487 0.6882197166 0.4590607676 0.4103293254 0.005329169973 -0.773155414 -1.467380309 3 frontright_fisheye_image/00011.jpg

59 0.5642563015 0.7368994797 -0.2934209865 0.2291246553 -1.004189504 0.4694601844 -0.8408550388 4 left_fisheye_image/00011.jpg

60 0.2298870435 0.2907877227 0.729762138 -0.5744925322 1.004772511 0.06862545944 0.759540786 5 right_fisheye_image/00011.jpg

61 0.5568748956 0.7331996581 0.3081756735 -0.2394501329 -1.037100382 -0.02250886565 0.9249013302 1 back_fisheye_image/00012.jpg

62 -0.5673907478 0.8021063483 0.1862096075 -0.004373478094 -1.655403538 -0.8615806167 -0.7333898051 2 frontleft_fisheye_image/00012.jpg

63 -0.3863137969 0.6849753561 0.4566805686 0.4159486387 -0.03454813209 -0.865043331 -1.77625237 3 frontright_fisheye_image/00012.jpg

64 0.5673366876 0.7346896654 -0.2899878072 0.2329533218 -1.249273368 0.498786603 -1.02842634 4 left_fisheye_image/00012.jpg

65 0.2292500719 0.2920006123 0.7306321442 -0.5730241852 1.239841488 0.02260192563 0.937983398 5 right_fisheye_image/00012.jpg

66 0.5650646774 0.7364183789 0.298719437 -0.2217128314 -1.141438536 -0.09475132446 1.124394537 1 back_fisheye_image/00013.jpg

67 -0.5607222198 0.8147490791 0.1455537752 -0.02426167626 -1.921363235 -0.9411844843 -0.8098384386 2 frontleft_fisheye_image/00013.jpg

68 -0.4010105374 0.7069786839 0.4199771495 0.4037212941 -0.08168563597 -0.9510796014 -2.036179308 3 frontright_fisheye_image/00013.jpg

69 0.561757851 0.7084368035 -0.3315827465 0.2694407067 -1.466980036 0.5299109301 -1.251161195 4 left_fisheye_image/00013.jpg

70 0.2639319817 0.3494151908 0.71690444 -0.5424914353 1.470736202 -0.08625544501 1.172690352 5 right_fisheye_image/00013.jpg

71 0.5842126664 0.7586381965 0.2306385851 -0.1731169843 -1.40727816 -0.161863984 1.42315375 1 back_fisheye_image/00014.jpg

72 -0.5588618178 0.8211140958 0.0972616587 -0.06312907492 -2.222244949 -1.094014883 -0.9778759731 2 frontleft_fisheye_image/00014.jpg

73 -0.4246913723 0.7331230713 0.377378513 0.3738358712 -0.07121775134 -1.103394658 -2.377729922 3 frontright_fisheye_image/00014.jpg

74 0.5412111031 0.6964860627 -0.3705610444 0.2910020941 -1.836379396 0.5919124782 -1.367809687 4 left_fisheye_image/00014.jpg

75 0.2922640209 0.3677962053 0.6963270772 -0.5426198439 1.863337668 -0.05087362823 1.277669642 5 right_fisheye_image/00014.jpg

76 0.5831257598 0.7590301739 0.2298001635 -0.1761517194 -1.429591741 -0.2299409897 1.756713332 1 back_fisheye_image/00015.jpg

77 -0.5629836411 0.8177796861 0.09943653288 -0.06631878141 -2.39246197 -1.247129022 -1.213003836 2 frontleft_fisheye_image/00015.jpg

78 -0.4283438874 0.7312868063 0.3822898826 0.3682330333 0.07251206182 -1.265036228 -2.65651468 3 frontright_fisheye_image/00015.jpg

79 0.5357571711 0.7014363881 -0.3693297661 0.2907692743 -2.17044073 0.6047118887 -1.393931937 4 left_fisheye_image/00015.jpg

80 0.2896509075 0.3684747453 0.6933757631 -0.5473196187 2.161413305 -0.05426888986 1.298547078 5 right_fisheye_image/00015.jpg

81 0.5826907504 0.7597026664 0.2292735002 -0.1753767667 -1.46204155 -0.3547596293 2.141563381 1 back_fisheye_image/00016.jpg

82 -0.5592293785 0.8201539672 0.1000737166 -0.06778807808 -2.616599256 -1.432432842 -1.520370104 2 frontleft_fisheye_image/00016.jpg

83 -0.4239321865 0.7341285744 0.380251469 0.3697912355 0.2560585428 -1.460357577 -3.005563942 3 frontright_fisheye_image/00016.jpg

84 0.5400644859 0.6980455905 -0.3717107064 0.2879129303 -2.591292746 0.6223719324 -1.415515702 4 left_fisheye_image/00016.jpg

85 0.291851338 0.3672242622 0.6971515725 -0.5421704739 2.622377187 -0.05047327224 1.326302426 5 right_fisheye_image/00016.jpg

86 0.5826010517 0.759753818 0.2299349354 -0.1745854405 -1.454923004 -0.507509352 2.744700026 1 back_fisheye_image/00017.jpg

87 -0.5601828124 0.820014755 0.0983234155 -0.06405875594 -2.893447431 -1.681651085 -2.017493488 2 frontleft_fisheye_image/00017.jpg

88 -0.4253304464 0.7326419085 0.3789554875 0.3724548077 0.5526466489 -1.692606385 -3.443904576 3 frontright_fisheye_image/00017.jpg

89 0.5374620577 0.701892545 -0.3698770148 0.2857838094 -3.22363504 0.6138895094 -1.376205067 4 left_fisheye_image/00017.jpg

90 0.2862046189 0.3621634824 0.7020841158 -0.5422199024 3.272308597 -0.03493107057 1.260234022 5 right_fisheye_image/00017.jpg

91 0.5830562161 0.7678468491 0.2086205213 -0.1641162493 -1.562117805 -0.5841873329 3.013721567 1 back_fisheye_image/00018.jpg

92 -0.5607445486 0.820210544 0.07886078359 -0.08124771708 -3.112488578 -1.79431219 -2.146932405 2 frontleft_fisheye_image/00018.jpg

93 -0.4361002775 0.7416538591 0.3628866055 0.3578818419 0.573040109 -1.806427032 -3.699777498 3 frontright_fisheye_image/00018.jpg

94 0.5312361613 0.6896346832 -0.3865171737 0.3046253751 -3.435869828 0.6220602007 -1.520059388 4 left_fisheye_image/00018.jpg

95 0.3005833471 0.386247643 0.6878655129 -0.5360069458 3.448618538 -0.09560843287 1.403301994 5 right_fisheye_image/00018.jpg

96 0.5796823079 0.763919405 0.2231897029 -0.1748768741 -1.417115603 -0.6887957728 3.366148578 1 back_fisheye_image/00019.jpg

97 -0.5630800491 0.817264159 0.1020549889 -0.06785964891 -3.125020139 -1.971944789 -2.568054322 2 frontleft_fisheye_image/00019.jpg

98 -0.426495559 0.7324034468 0.3829092034 0.3675149946 0.934231864 -1.979159598 -3.901877378 3 frontright_fisheye_image/00019.jpg

99 0.5383960991 0.7052879722 -0.3645765489 0.2824578849 -3.88181997 0.5760374732 -1.250747105 4 left_fisheye_image/00019.jpg

100 0.2869035273 0.3589572928 0.6969272731 -0.55057098 3.874418353 0.008047821065 1.155214592 5 right_fisheye_image/00019.jpg

101 0.5315755817 0.7066313686 0.3596915048 -0.2978615974 0.2817719697 -0.8516761001 4.025773171 1 back_fisheye_image/00020.jpg

102 -0.5710579754 0.7775153538 0.2616293679 0.03021154128 -1.994787903 -2.229430379 -3.90331376 2 frontleft_fisheye_image/00020.jpg

103 -0.3416439014 0.6347752899 0.5376213258 0.4373820824 2.819515401 -2.22054525 -3.415246675 3 frontright_fisheye_image/00020.jpg

104 0.5748460484 0.7726610708 -0.2150497379 0.1621742907 -4.454903171 0.09490961008 0.4937499993 4 left_fisheye_image/00020.jpg

105 0.1564419681 0.1880761168 0.7521633462 -0.6118852716 4.441411407 0.451983324 -0.8263759231 5 right_fisheye_image/00020.jpg

106 0.4349285501 0.5871334663 0.5329598966 -0.4266909861 2.683977615 -0.8383380666 3.639748295 1 back_fisheye_image/00021.jpg

107 -0.539481837 0.6743986489 0.4673331234 0.1890649669 0.3710896258 -1.959567822 -4.897778177 2 frontleft_fisheye_image/00021.jpg

108 -0.2079206117 0.4661742729 0.6872049584 0.5169138338 4.674905098 -1.935475213 -1.747610763 3 frontright_fisheye_image/00021.jpg

109 0.6015018281 0.7988695658 0.001555025466 0.0007413139525 -3.93935851 -0.5682364544 2.848493799 4 left_fisheye_image/00021.jpg

110 -0.005475302144 -0.01145957858 0.7815298408 -0.6237385727 3.893563293 0.9845532549 -3.071632018 5 right_fisheye_image/00021.jpg

111 0.4262926923 0.5487639001 0.5720653463 -0.4357452949 3.142429631 -0.75199551 3.839998025 1 back_fisheye_image/00022.jpg

112 -0.5161054579 0.670934068 0.4861033249 0.2172238254 0.5534436431 -2.204806544 -5.211316258 2 frontleft_fisheye_image/00022.jpg

113 -0.1859569697 0.457311936 0.6862743369 0.5341472953 4.967379632 -2.192570225 -1.821455511 3 frontright_fisheye_image/00022.jpg

114 0.6168854394 0.7868144297 0.01544717446 -0.01169584429 -4.297663849 -0.4973024476 3.070426315 4 left_fisheye_image/00022.jpg

115 -0.008992598269 -0.01956314964 0.7907313704 -0.6117845342 4.275256002 1.119389954 -3.154768215 5 right_fisheye_image/00022.jpg

116 0.4250971494 0.5498829569 0.5700017605 -0.4381998862 3.174340664 -0.8821426625 4.286635195 1 back_fisheye_image/00023.jpg

117 -0.5184310526 0.6689791507 0.4873781965 0.214845603 0.3778499804 -2.371850984 -5.56560262 2 frontleft_fisheye_image/00023.jpg

118 -0.1874616884 0.4570287991 0.6881265579 0.5314740187 5.224311855 -2.378211408 -2.17125009 3 frontright_fisheye_image/00023.jpg

119 0.6154500944 0.7879379655 0.01603149199 -0.01085979321 -4.779869643 -0.5271154866 3.096238481 4 left_fisheye_image/00023.jpg

120 -0.009805607422 -0.01886303195 0.7896650382 -0.6131697673 4.758009098 1.110557935 -3.191952282 5 right_fisheye_image/00023.jpg

121 0.4257973889 0.5491011892 0.5708199204 -0.437434665 3.217977357 -1.026982293 4.87672301 1 back_fisheye_image/00024.jpg

122 -0.5177446252 0.6698385915 0.4864391604 0.2159483912 0.106872274 -2.660463057 -6.098364305 2 frontleft_fisheye_image/00024.jpg

123 -0.1883660184 0.456502778 0.6866077164 0.5335665849 5.586860844 -2.655675361 -2.671165221 3 frontright_fisheye_image/00024.jpg

124 0.6160981012 0.787437848 0.01586657525 -0.01063095194 -5.40302876 -0.5316346374 3.135093497 4 left_fisheye_image/00024.jpg

125 -0.01008058859 -0.01860676339 0.7884867633 -0.6146875582 5.44392554 1.108670529 -3.242888617 5 right_fisheye_image/00024.jpg

126 0.4247429024 0.5506477568 0.5695326894 -0.4381929148 3.22865347 -1.222966064 5.54549966 1 back_fisheye_image/00025.jpg

127 -0.5193132603 0.6687214097 0.4869524045 0.2144825626 -0.1821221908 -2.923743177 -6.612594924 2 frontleft_fisheye_image/00025.jpg

128 -0.1888440707 0.4563996387 0.6877011469 0.5320755767 5.912508248 -2.924512154 -3.155522292 3 frontright_fisheye_image/00025.jpg

129 0.6146705028 0.7885520477 0.01553988183 -0.01115137185 -6.043408713 -0.5419008986 3.152040398 4 left_fisheye_image/00025.jpg

130 -0.009651597931 -0.01955863713 0.7880721286 -0.6151964129 6.079286927 1.126221041 -3.262815208 5 right_fisheye_image/00025.jpg

131 0.4257666398 0.5497178091 0.5691391637 -0.4388777861 3.238155777 -1.362503344 6.158711875 1 back_fisheye_image/00026.jpg

132 -0.5182773574 0.6691816306 0.4877573975 0.2137223603 -0.4604315748 -3.213093427 -7.098347729 2 frontleft_fisheye_image/00026.jpg

133 -0.1874020826 0.4573047334 0.6877904135 0.5316927565 6.221627638 -3.213607799 -3.624531229 3 frontright_fisheye_image/00026.jpg

134 0.6148277783 0.7884174076 0.01537251667 -0.01218524409 -6.740265638 -0.5426790231 3.173001612 4 left_fisheye_image/00026.jpg

135 -0.008809632137 -0.02004206995 0.7891356492 -0.6138286674 6.719419663 1.154840285 -3.268193673 5 right_fisheye_image/00026.jpg

136 0.4244861832 0.5498659513 0.5698652138 -0.4389903803 3.277867574 -1.501060831 6.637276002 1 back_fisheye_image/00027.jpg

137 -0.5180271883 0.6691745645 0.4874166964 0.2151236817 -0.6681779572 -3.432791244 -7.517322666 2 frontleft_fisheye_image/00027.jpg

138 -0.186242192 0.4572423066 0.6873212044 0.532759684 6.475202916 -3.43608585 -3.954482905 3 frontright_fisheye_image/00027.jpg

139 0.6163138512 0.7872488829 0.01498075439 -0.01311526454 -7.141559991 -0.5104595202 3.214359096 4 left_fisheye_image/00027.jpg

140 -0.009144980501 -0.02146989126 0.7890452234 -0.6138917238 7.113690465 1.194419815 -3.313538758 5 right_fisheye_image/00027.jpg

